name,discount,url,number,sold_number,text,,,6
SHEIN LUNE Dual Pocket Keyhole Back Cami Jumpsuit Without Tee,0.01,//img.ltwebstatic.com/images3_pi/2022/05/23/1653272336c26c8b3a39a19c3739aa9c53a42b31fd_thumbnail_405x552.jpg,29,596,"['Grey ', 'Plain ', 'Straight Leg ', 'Zipper Fly ', 'Pocket, Ripped, Zipper ', 'High Waist ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Denim ', '83% Cotton, 17% Polyester ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN PETITE High Waisted Zip Up Mom Fit Jeans,0.01,//img.ltwebstatic.com/images3_pi/2021/12/31/16409168648c76790a196d3bf0c9853caf47c3d31c_thumbnail_405x552.jpg,31,608,"['Blue and White ', 'Casual ', 'Plants ', 'Tank ', 'Scoop Neck ', 'Asymmetrical, Lettuce Trim ', 'Asymmetrical ', 'Crop ', 'Slim Fit ', 'Medium Stretch ', 'Fabric ', '91% Polyester, 9% Elastane ', 'Machine wash, do not dry clean,wash with the soft detergent ', 'No ']",,,
SHEIN VCAY Ditsy Floral Ruched Bodycon Dress,0.01,//img.ltwebstatic.com/images3_pi/2022/04/25/1650879520e8d2ca3e16785ce3ea773e0a40a0688d_thumbnail_405x552.jpg,49,1021,"['Black ', 'Casual ', 'Plain ', 'Cami ', 'Spaghetti Strap ', 'Pocket ', 'Capris ', 'Regular Fit ', 'Sleeveless ', 'Natural ', 'Medium Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN Tall Solid Crop Tank Top,0.01,//img.ltwebstatic.com/images3_pi/2022/09/01/166201026220784708684cf70cb6a9a65ee6571933_thumbnail_405x552.jpg,57,1083,"['Black ', 'Plain ', 'Skinny ', 'Zipper Fly ', 'Button, Pocket, Zipper ', 'High Waist ', 'Long ', 'Skinny ', 'High Stretch ', 'Denim ', '76% Viscose, 20% Polyamide, 4% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN VCAY Ditsy Floral Ruched Bodycon Dress,0.01,//img.ltwebstatic.com/images3_pi/2022/04/25/1650879520e8d2ca3e16785ce3ea773e0a40a0688d_thumbnail_405x552.jpg,49,1021,"['Dusty Blue ', 'Colorblock ', 'Contrast Binding ', 'Bikinis ', 'Triangle ', 'Spaghetti Strap ', '2 Piece Set ', 'High Stretch ', 'Hand wash,do not dry clean ', 'Fabric ', '95% Polyester, 5% Elastane ']",,,
SHEIN EZwear High Waist Straight Leg Ripped Jeans,0,//img.ltwebstatic.com/images3_pi/2021/11/06/16361841557a9674b157fdd81ef77a084301d61820_thumbnail_405x552.jpg,28,456,"['White ', 'Casual ', 'Plaid ', 'Top ', 'Notched ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN LUNE Striped & Geo Print Batwing Sleeve Blouse,0.01,//img.ltwebstatic.com/images3_pi/2022/12/09/1670555447569815b69506588552dbf15029465597_thumbnail_405x552.jpg,56,778,"['Black ', 'Elegant ', 'Plain ', 'Ruched ', 'Maxi ', 'Fabric ', 'Machine wash or professional dry clean ']",,,
SHEIN LUNE Notched Detail Open Front Vest Blazer,0,//img.ltwebstatic.com/images3_pi/2022/12/28/1672211793bfa43c7278e138e49c95e810c04f24d8_thumbnail_405x552.jpg,5,335,"['Grey ', 'Casual ', 'Plain ', 'Flare Leg ', 'Elastic Waist ', 'Natural ', 'Extra Long ', 'Regular Fit ', 'Medium Stretch ', 'Knitted Fabric ', '94% Polyester, 6% Elastane ', 'Hand wash,do not dry clean ', 'No ', 'Unlined ', 'No ', 'No ', 'No ']",,,
SHEIN LUNE Open Front Rib-knit Cardigan,0.01,//img.ltwebstatic.com/images3_pi/2021/08/23/162969317059736d70cf631bb1c569ef201e277069_thumbnail_405x552.jpg,54,539,"['Black ', 'Casual ', 'Plain ', 'Strapless ', 'Sleeveless ', 'Crop ', 'Slim Fit ', 'Medium Stretch ', 'Machine wash, do not dry clean ', 'No ']",,,
SHEIN EZwear Ribbed Knit Sweater Vest,0.01,//img.ltwebstatic.com/images3_pi/2022/05/18/165283920929c9a85aff9cdde54a9a876f0980d3ff_thumbnail_405x552.jpg,62,1117,"['Multicolor ', 'Sexy ', 'Floral ', 'High Waist ', 'Wireless Bra ', 'Spaghetti Strap ', '2 Piece Set ', 'Slight Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ', 'Lined ']",,,
DAZY Solid Drop Shoulder Crop Tee,0,//img.ltwebstatic.com/images3_pi/2023/03/09/16783500586e3ee890881e988a5217e95f25486c76_thumbnail_405x552.jpg,40,371,"['Royal Blue ', 'Casual ', 'Letter ', 'Pocket, Zipper ', 'Zip Up ', 'Hooded ', 'Long Sleeve ', 'Raglan Sleeve ', 'Regular ', 'Regular Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Clasi High Waist Geo Print Wide Leg Pants,0,//img.ltwebstatic.com/images3_pi/2022/11/11/16681422228706a9f7b147c87a546d332e90f39507_thumbnail_405x552.jpg,46,121,"['Multicolor ', 'Casual ', 'Plain ', 'Tank ', 'Stand Collar ', 'Rib-Knit ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Elastic Waist Slant Pocket Sweatpants,0.01,//img.ltwebstatic.com/images3_pi/2022/08/16/16606298676ac043e7b0be57d27001703669da4ffa_thumbnail_405x552.jpg,70,596,"['Army Green ', 'Sexy ', 'Plain ', 'Halter ', 'Backless, Lace Up, Tie Back ', 'Sleeveless ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Hand wash or professional dry clean ', 'No ']",,,
SHEIN ICON 90s Figure Graphic Crop Tee,0.01,//img.ltwebstatic.com/images3_pi/2022/05/25/1653449022cd4bd2426a6887e96e5825bcd3f2ac19_thumbnail_405x552.jpg,32,768,"['Multicolor ', 'Boho ', 'Tropical ', 'Drawstring ', 'Bikinis ', 'Triangle ', 'Halter ', '3 Piece Set ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ', '80% Polyamide, 20% Elastane ']",,,
Hollow Out Side Split Cover Up,0.01,//img.ltwebstatic.com/images3_pi/2021/03/02/161465699171e5fb3d35a6ccc6f27a248d356c4e0c_thumbnail_405x552.jpg,37,660,"['Apricot ', 'Casual ', 'All Over Print ', 'Top ', 'Notched ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Essnce Form Fitted Bodysuit,0.01,//img.ltwebstatic.com/images3_pi/2021/12/21/1640065691e0da42b7e24e6d52b16829ba9a66ae07_thumbnail_405x552.jpg,23,534,"['Black ', 'Casual ', 'Animal ', 'Round Neck ', 'Contrast Binding ', 'Short Sleeve ', 'Regular Sleeve ', 'Crop ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Hand wash or professional dry clean ', 'No ']",,,
Floral Print Bikini Set Knot Front Wireless Bra Top & Hipster Bikini Bottom 2 Piece Bathing Suit,0.01,//img.ltwebstatic.com/images3_pi/2022/04/24/1650777158d115edbde637e1cf50b80c15403900a0_thumbnail_405x552.jpg,56,553,"['White ', 'Casual ', 'Figure ', 'Round Neck ', 'Short Sleeve ', 'Regular Sleeve ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Fabric ', '62% Polyester, 34% Cotton, 4% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Drawstring Waist Patched Detail Shorts,0,//img.ltwebstatic.com/images3_pi/2021/07/16/162642379536fd5cdc818178ffbfc7734d3e2ca9e8_thumbnail_405x552.jpg,28,188,"['Multicolor ', 'Drawstring ', 'Tie Side ', 'Wireless Bra ', 'Spaghetti Strap ', 'High Stretch ', 'Fabric ', '85% Polyester, 15% Elastane ', 'Machine wash, do not dry clean ', 'Lined ', 'Removable Padding ']",,,
SHEIN EZwear 3pcs Solid Round Neck Bodysuit,0,//img.ltwebstatic.com/images3_pi/2021/09/29/16328859113c04b088d9f50fd03650c9500d9e32e1_thumbnail_405x552.jpg,25,459,"['Blue ', 'Casual ', 'Plain ', 'Ring, Contrast Binding ', 'Bikinis ', 'Wireless Bra ', 'Spaghetti Strap ', '2 Piece Set ', 'Slight Stretch ', 'Machine wash or professional dry clean ', 'Removable Padding ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Lined ']",,,
SHEIN EZwear Ripped Detail Skinny Jeans,0.01,//img.ltwebstatic.com/images3_pi/2022/07/28/1658979537b692500191b9152b8b9ad630a8c16b9e_thumbnail_405x552.jpg,61,1243,"['Black ', 'Boho ', 'Ditsy Floral ', 'Split Thigh, Tie Front, Ruched Bust ', 'Spaghetti Strap ', 'Cami ', 'Sleeveless ', 'High Waist ', 'Slit ', 'Midi ', 'Regular Fit ', 'Non-Stretch ', 'Woven Fabric ', '100% Polyester ', 'Hand wash,do not dry clean ', 'No ']",,,
SHEIN Frenchy High Waist Tie Front Tapered Pants,0,//img.ltwebstatic.com/images3_pi/2023/02/13/1676254640ce7a99717b5b8078f35a23b0a08a3e7f_thumbnail_405x552.jpg,50,382,"['Black ', 'Casual ', 'Plain ', 'Deep V Neck ', 'Criss Cross ', 'Short Sleeve ', 'Regular Sleeve ', 'Crop ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '90% Polyester, 10% Elastane ', 'Machine wash or professional dry clean ', 'No ', 'Semi-Sheer ']",,,
SHEIN EZwear Plaid Wide Leg Shorts,0,//img.ltwebstatic.com/images3_pi/2021/04/23/161914885057bd8dc498f94f22dd8ed98dab648da5_thumbnail_405x552.jpg,21,251,"['Multicolor ', 'Elegant ', 'Graphic ', 'Pleated ', 'High Waist ', 'Long ', 'Pleated ', 'High Stretch ', 'Knitted Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
Fairycore Hollow Out Crop Sweater,0,//img.ltwebstatic.com/images3_pi/2023/04/05/168066410217ecb69d9f94e0bc00d33c8cec642615_thumbnail_405x552.jpg,19,214,"['Pink ', 'Casual ', 'Plain ', 'Halter ', 'Straps ', 'Criss Cross, Tie Back ', 'Crop ', 'Slim Fit ', 'High Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN ICON Dopamine Dressing Spider Embroidery Contrast Trim Crop Tee,0.01,//img.ltwebstatic.com/images3_pi/2022/07/20/16582821802e6c6f44a8b33d14972c3fceff112a61_thumbnail_405x552.jpg,24,857,"['Army Green ', 'Casual ', 'Plain ', 'Fake Drawstring, Pocket, Button Front ', 'Collar ', 'Blouse ', 'Shorts ', 'Fabric ', '100% Polyester ', 'Three Quarter Length Sleeve ', 'Drop Shoulder ', 'Regular Fit ', 'Slight Stretch ', 'Machine wash or professional dry clean ', 'Yes ', 'No ']",,,
SHEIN Clasi Striped Print Blouse,0.01,//img.ltwebstatic.com/images3_pi/2022/06/15/165526518496eef6f60b32cefec7a93635687059b1_thumbnail_405x552.jpg,42,840,"['Black ', 'Casual ', 'Plain ', 'Cargo Pants ', 'Elastic Waist ', 'Pocket ', 'High Waist ', 'Long ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN SXY High Waist Ripped Skinny Jeans,0.01,//img.ltwebstatic.com/images3_pi/2022/03/16/1647418894aabec6ae9f97afe2f4ebcc20cace908e_thumbnail_405x552.jpg,13,810,"['White ', 'Plain ', 'Split ', 'Scoop Neck, Spaghetti Strap ', 'Sleeveless ', 'Slim Fit ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Yes ']",,,
SHEIN EZwear Solid Drop Shoulder Sweatshirt,0,//img.ltwebstatic.com/images3_pi/2021/07/22/162692109513b55aff333ede14d86958af16bef6e8_thumbnail_405x552.jpg,37,491,"['Khaki ', 'Casual ', 'Plain ', 'Spaghetti Strap ', 'Rib-Knit ', 'Sleeveless ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Fabric ', '100% Acrylic ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear Solid Drawstring Pocket Front Zip Up Hoodie,0,//img.ltwebstatic.com/images3_pi/2021/09/07/1630977943665c5d98263546c6e4caa3d5152e323d_thumbnail_405x552.jpg,5,349,"['Black and White ', 'Casual ', 'Colorblock ', 'Cami ', 'Spaghetti Strap ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear High Waist Solid Pleated Skirt,0,//img.ltwebstatic.com/images3_pi/2021/08/29/1630209037bb3d5b2bd140e0c0479963f0652cb736_thumbnail_405x552.jpg,39,306,"['Multicolor ', 'Casual ', 'Track Shorts ', 'Drawstring Waist ', 'Drawstring ', 'Natural ', 'Short ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ', '3 Piece Set ']",,,
SHEIN EZwear 3sets Solid Tank Top & Shorts,0.01,//img.ltwebstatic.com/images3_pi/2021/12/04/163862491046b360a4be8c5b314f1ec5ad395ecdda_thumbnail_405x552.jpg,46,837,"['Dark Green ', 'Casual ', 'Halloween ', 'Drawstring, Pocket ', 'Pullovers ', 'Hooded ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Yes ', 'No ']",,,
SHEIN EZwear Solid Round Neck Sweatshirt,0,//img.ltwebstatic.com/images3_pi/2021/09/18/1631929643fea9223288528695e1d97dff9b450af7_thumbnail_405x552.jpg,10,89,"['Black ', 'Elegant ', 'Plain ', 'Flare Leg ', 'Elastic Waist ', 'High Waist ', 'Long ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '95% Cotton, 5% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN EZwear Embroidery Detail Flare Leg Jeans,0,//img.ltwebstatic.com/images3_pi/2022/06/01/16540517214edd7853d0978b7e58dc24b9210e03a4_thumbnail_405x552.jpg,47,284,"['Light Wash ', 'Plain ', 'Straight Leg ', 'Zipper Fly ', 'Pocket, Raw Hem, Ripped, Zipper, Button Front ', 'Natural ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Denim ', '89% Cotton, 6% Polyester, 5% Viscose ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN Essnce Ripped Frayed Slant Pocket Skinny Jeans,0.01,//img.ltwebstatic.com/images3_pi/2022/04/18/16502831924d2c17625650c2a4b6f507f016cd9222_thumbnail_405x552.jpg,48,598,"['White ', 'Elegant ', 'Plain ', 'Tank ', 'V neck ', 'Draped, Ruched, Wrap ', 'Regular ', 'Regular Fit ', 'High Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Hand wash or professional dry clean ', 'Semi-Sheer ']",,,
SHEIN BASICS Solid Round Neck Fitted Tank Bodysuit,0,//img.ltwebstatic.com/images3_pi/2022/04/19/1650331787e8c808fd5601da7ad6e86eeb3fce7322_thumbnail_405x552.jpg,24,373,"['White ', 'Casual ', 'Plain ', 'Tank ', 'V neck ', 'Eyelet Embroidery ', 'Regular ', 'Regular Fit ', 'High Stretch ', 'Knitted Fabric ', '95% Polyester, 5% Elastane ', 'Machine wash or professional dry clean ', 'Semi-Sheer ']",,,
SHEIN PETITE Solid Unitard Tank Romper,0,//img.ltwebstatic.com/images3_pi/2021/08/17/16291774431ca2be1cac11f8d96f574e7ca1d5b2c1_thumbnail_405x552.jpg,7,432,"['White ', 'Casual ', 'Figure ', 'Round Neck ', 'Long Sleeve ', 'Regular Sleeve ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Knitted Fabric ', '91% Polyester, 9% Elastane ', 'Machine wash, do not dry clean,wash with the soft detergent ', 'No ']",,,
3pack Floral Micro Triangle Bikini Swimsuit & Beach Skirt,0.01,//img.ltwebstatic.com/images3_pi/2022/06/27/1656307362ac04842b1447ac77f9ad055f6457cd0c_thumbnail_405x552.jpg,60,692,"['Army Green ', 'Casual ', 'Plain ', 'Wrap ', 'Scoop Neck ', 'Fitted ', 'Sleeveless ', 'High Waist ', 'Wrap ', 'Midi ', 'Regular Fit ', 'High Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Frenchy Mock-neck Solid Sweater Vest,0,//img.ltwebstatic.com/images3_pi/2021/07/02/1625158619fe181024426f294d72947cb291305642_thumbnail_405x552.jpg,53,366,"['Khaki ', 'Casual ', 'Plain ', 'Halter ', 'Contrast Collar, Lettuce Trim, Rib-Knit ', 'Long Sleeve ', 'Flounce Sleeve ', 'Crop ', 'Slim Fit ', 'Slight Stretch ', 'Knitted Fabric ', '67% Polyester, 29% Viscose, 4% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Ditsy Floral Print Flounce Sleeve Shirred Dress,0.01,//img.ltwebstatic.com/images3_pi/2023/03/26/16798152406607b8587a71eaac7890a24fff257cc3_thumbnail_405x552.jpg,60,921,"['Dark Wash ', 'Plain ', 'Skinny ', 'Zipper Fly ', 'Button, Pocket, Ripped, Zipper ', 'Natural ', 'Long ', 'Skinny ', 'High Stretch ', 'Denim ', '70% Cotton, 25% Polyester, 3% Viscose, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
SHEIN EZwear Solid Drawstring Zip Up Thermal Lined Crop Hoodie,0.01,//img.ltwebstatic.com/images3_pi/2021/09/16/1631759269b401602f95dc7ca829b0edff7317a1fe_thumbnail_405x552.jpg,35,535,"['Light Grey ', 'Plain ', 'Jogger ', 'High Waist ', 'Pocket ', 'Long ', 'Regular Fit ', 'Elastic Waist ', 'Slight Stretch ', 'Fabric ', '97% Polyester, 3% Elastane ', 'Machine wash or professional dry clean ', 'Unlined ', 'No ']",,,
SHEIN LUNE Solid Button Front Blouse,0.01,//img.ltwebstatic.com/images3_pi/2022/07/08/16572760536828bda55c805400e53b577ef85b4168_thumbnail_405x552.jpg,48,751,"['Black ', 'Boho ', 'Floral ', 'Top ', 'Notched ', 'Short Sleeve ', 'Batwing Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Hand wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Floral And Tropical Print Crop Wrap Top With Shorts,0.01,//img.ltwebstatic.com/images3_pi/2021/06/25/162461575975228b374f182b9a75dac77cb94ca310_thumbnail_405x552.jpg,50,800,"['Multicolor ', 'Casual ', 'Colorblock ', 'Button Front ', 'V neck ', 'Short ', 'Long Sleeve ', 'Regular Sleeve ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Semi-Sheer ']",,,
SHEIN EZwear 3pcs Solid Backless Halter Top,0.01,//img.ltwebstatic.com/images3_pi/2021/08/31/16303983350b050d80e5dcaa709bf0eb18f532488c_thumbnail_405x552.jpg,21,509,"['Multicolor ', 'Boho ', 'Floral, All Over Print ', 'Off the Shoulder ', 'Fabric ', 'Blouse ', '100% Polyester ', 'Shorts ', 'Short Sleeve ', 'Slim Fit ', 'High Stretch ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Clasi High Waist Straight Leg Pants,0,//img.ltwebstatic.com/images3_pi/2023/02/08/16758508481a73c4937e9c761b64baade271ec5ff4_thumbnail_405x552.jpg,26,195,"['Dark Wash ', 'Plain ', 'Straight Leg ', 'Zipper Fly ', 'Pocket, Raw Hem, Ripped ', 'High Waist ', 'Short ', 'Skinny ', 'High Stretch ', 'Denim ', '70% Cotton, 28% Polyester, 2% Elastane ', 'Machine wash, do not dry clean ', 'Unlined ', 'No ']",,,
Sweetness Solid Ruched Tee,0,//img.ltwebstatic.com/images3_pi/2023/02/24/16772047298bc711af058fec5cd2c6f83f2488133f_thumbnail_405x552.jpg,11,183,"['Multicolor ', 'Sexy ', 'Floral ', 'Drawstring, Tie Back ', 'Skirt ', 'Wireless Bra, Micro Bra ', 'Spaghetti Strap ', '3 Piece Set ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '82% Polyester, 18% Elastane ']",,,
SHEIN ICON 90s Low Rise Ruched Flare Leg Pants,0.01,//img.ltwebstatic.com/images3_pi/2022/06/14/16551842524709938d008f384f352a7172200e9ca8_thumbnail_405x552.jpg,30,740,"['Blue and White ', 'Casual ', 'Striped ', 'Top ', 'Notched ', 'Ruffle ', 'Cap Sleeve ', 'Flounce Sleeve ', 'Regular ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN EZwear 3pcs Letter Graphic Drop Shoulder Tee,0.01,//img.ltwebstatic.com/images3_pi/2021/11/03/1635951745331f1805be386c38a8a5f37b2bf47db2_thumbnail_405x552.jpg,6,783,"['Multicolor ', 'Casual ', 'Plain ', 'Tank ', 'Round Neck ', 'Sleeveless ', 'Natural ', 'Slim Fit ', '3 Piece Set ', 'Slight Stretch ', 'Machine wash or professional dry clean ', 'Semi-Sheer ', 'Knitted Fabric ', '94.6% Cotton, 5.4% Elastane ']",,,
SHEIN LUNE Solid Eyelet Embroidery Tank Top,0.01,//img.ltwebstatic.com/images3_pi/2023/04/02/1680433167e35daf410ee2fc76a2b04712a33d1b33_thumbnail_405x552.jpg,27,527,"['Navy Blue ', 'Casual ', 'Plaid ', 'Wide Leg ', 'Elastic Waist ', 'Pocket ', 'High Waist ', 'Short ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '70% Polyester, 30% Cotton ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN VCAY Scallop Trim Trumpet Sleeve Tie Front Open Knit Top,0,//img.ltwebstatic.com/images3_pi/2022/12/05/1670218733a0709acf08aee4a00b3e2b4f78ded8c2_thumbnail_405x552.jpg,60,252,"['Chocolate Brown ', 'Elegant ', 'Plain ', 'Backless, Criss Cross ', 'Spaghetti Strap ', 'Sleeveless ', 'Natural ', 'Pencil ', 'Maxi ', 'Fabric ', 'Machine wash or professional dry clean ']",,,
SHEIN EZwear High Waist Ripped Straight Jeans,0.01,//img.ltwebstatic.com/images3_pi/2022/03/07/1646637987e521bafea40f8eefd501d0dd86fe805a_thumbnail_405x552.jpg,53,571,"['Chocolate Brown ', 'Casual ', 'Plain ', 'Tee ', 'Round Neck ', 'Short Sleeve ', 'Regular Sleeve ', 'Natural ', 'Slim Fit ', 'Medium Stretch ', 'Fabric ', '94% Viscose, 6% Elastane ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Essnce Letter Graphic Drop Shoulder Tee & Biker Shorts,0.01,//img.ltwebstatic.com/images3_pi/2022/06/21/16558075749d7b85fca72426a0d4298bfab6a21609_thumbnail_405x552.jpg,52,623,"['Mint Blue ', 'Striped ', 'High Waist ', 'Wireless Bra ', 'Spaghetti Strap ', 'High Stretch ', 'Machine wash, do not dry clean ', 'Removable Padding ', 'Fabric ', '80% Polyamide, 20% Elastane ', 'Lined ']",,,
SHEIN Qutie Cherry Embroidery Lantern Sleeve Cardigan,0,//img.ltwebstatic.com/images3_pi/2022/07/15/165786597698fde6ace0c6126bf0ebeb5d97715250_thumbnail_405x552.jpg,44,209,"['Baby Pink ', 'Casual ', 'Plain ', 'Drawstring, Pocket ', 'Pullovers ', 'Hooded ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'No ']",,,
SHEIN Clasi Leopard Petal Sleeve Top,0,//img.ltwebstatic.com/images3_pi/2022/04/29/165119943943a6ef9d58a779b4d7dc1f1a9e73ef2a_thumbnail_405x552.jpg,22,441,"['Black ', 'Boho ', 'Plain ', 'Tiered Layer, Shirred ', 'High Waist ', 'Mini ', 'Loose ', 'Layered/Tiered ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Hand wash,do not dry clean ', 'No ']",,,
SHEIN EZwear Solid Kangaroo Pocket Thermal Lined Hoodie,0,//img.ltwebstatic.com/images3_pi/2022/10/28/1666943107cecbf369e0268901a8a0c5a349ee4540_thumbnail_405x552.jpg,5,275,"['Mustard Yellow ', 'Boho ', 'Plain ', 'Belted, Shirred, Ruched Bust ', 'Scoop Neck ', 'Camisole ', 'Skirt ', 'Sleeveless ', 'Regular Fit ', 'Non-Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Yes ', 'No ']",,,
SHEIN EZwear Knot Strap Pocket Patched Pinafore Romper,0,//img.ltwebstatic.com/images3_pi/2022/09/13/1663039921193c3d29497aa1473f60d97ce666381e_thumbnail_405x552.jpg,38,152,"['White ', 'Casual ', 'Letter ', 'Pullovers ', 'Round Neck ', 'Long Sleeve ', 'Drop Shoulder ', 'Regular ', 'Regular Fit ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash, do not dry clean ', 'Yes ', 'No ']",,,
SHEIN LUNE Striped Notched Neck Batwing Sleeve Blouse,0,//img.ltwebstatic.com/images3_pi/2023/07/06/1688634074a4a8255c6c9d1c0b325d9d1749a6ad81_thumbnail_405x552.jpg,41,471,"['Multicolor ', 'Casual ', 'Striped ', 'Tank ', 'Notched ', 'Belted, Rib-Knit ', 'Short ', 'Regular Fit ', 'Sleeveless ', 'High Waist ', 'Slight Stretch ', 'Fabric ', '100% Polyester ', 'Machine wash or professional dry clean ', 'Unlined ', 'Yes ', 'No ']",,,
